data_source_id,trait_domain_name,trait_name,dataset_id,dataset_name,n_records,n_taxa,value_minimum,value_median,value_maximum
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124477,try_31829,291,10,0.0017582417582417582,0.0037998228520838436,0.01733298148407033
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124478,try_31830,108,11,0.0012831010000077985,0.00642045500002677,0.021334876999868434
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124479,try_31831,50,49,0.0027298536798427606,0.005601903025061751,0.01595405232929164
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124480,try_31832,20,2,0.009230453659451493,0.014067959928951638,0.02212160986312533
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124481,try_31833,10,1,0.010484142734130354,0.013357230113509706,0.016061569349085834
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124482,try_31834,10,1,0.009372587936669627,0.01372049881855852,0.015272055689831712
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124483,try_31835,15,1,0.01239755892627095,0.018638248539653415,0.02284113677731476
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124484,try_31836,14,1,0.024787628481200055,0.030259415073412677,0.0437570939348009
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124489,try_31841,53,6,0.0032131740130421868,0.0083509067902077,0.015829694319912498
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124490,try_31842,93,11,0.003913834950981331,0.006957250629104605,0.020532319389823764
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124491,try_31843,126,14,0.0010869565219990547,0.006209849505364443,0.013432835820073513
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124492,try_31844,42,5,0.0037837837840087652,0.005274790271542512,0.0077504725900264795
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124493,try_31845,18,2,0.002770780856032333,0.00637072377608284,0.008474755484973362
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124494,try_31846,45,5,0.002561983470976982,0.004729109275002424,0.006331877728967316
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124495,try_31847,36,4,0.00221550855998637,0.005169345065962219,0.007217847768792066
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124496,try_31848,54,6,0.0037009622500480768,0.006064985111446624,0.0111833550100242
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124497,try_31849,27,3,0.004353835522006878,0.0060435699230297945,0.01565865782992568
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124498,try_31850,18,2,0.002737020315969166,0.00884899583098493,0.01794019933997064
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124499,try_31851,36,4,0.0028776978419750533,0.006356228334858054,0.009197651663009104
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124500,try_31852,18,2,0.0018650793649957324,0.010439185280961437,0.024229691880025443
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124501,try_31853,36,4,0.0043984476070456835,0.0060770731274590525,0.00837438423616443
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124502,try_31854,60,1,0.005413508786924417,0.006727188364613976,0.008506071506803378
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124503,try_31855,80,1,0.005515149426079763,0.007476266523697773,0.009345129867325512
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124504,try_31856,54,6,0.004444839541094993,0.008094037074569236,0.02374858168011001
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124505,try_31857,60,1,0.0061219595320506975,0.008595099692490475,0.010153096390039591
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124506,try_31858,20,1,0.0067990528218300865,0.008103282299504872,0.009344665593599654
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124507,try_31859,30,1,0.006287236909168696,0.007565794549844291,0.008855748709274625
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124518,try_31870,6,1,0.0052028595849671995,0.005371430739550412,0.005936563291161226
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124519,try_31871,1,1,0.009168991382139911,0.009168991382139911,0.009168991382139911
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124520,try_31872,4,1,0.006839316615787416,0.0070101050769131885,0.007562773246887512
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124521,try_31873,2,1,0.005773040207842578,0.005899799407893536,0.006026558607944493
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124522,try_31874,4,1,0.004854319020920378,0.005171317949528241,0.007214391467216007
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124523,try_31875,4,1,0.0036602947229904216,0.00449353343358002,0.005173164840131954
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124524,try_31876,4,1,0.00430572237200791,0.0054959137520027655,0.006255299724891625
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124525,try_31877,4,1,0.005136186834980091,0.005734198112971533,0.0065066187338257645
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124526,try_31878,4,1,0.007138012077967986,0.008446143618903893,0.009809217600792574
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124527,try_31879,4,1,0.008521475576178189,0.008700507998018206,0.009206901521590531
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124528,try_31880,4,1,0.007781617061109124,0.008861962057557165,0.009545827558732912
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124529,try_31881,4,1,0.004524574348075624,0.007697519684031687,0.00872257037271059
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124530,try_31882,4,1,0.005842586746122149,0.007088376984540994,0.007948258309153132
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124531,try_31883,4,1,0.005704233816131137,0.007022935029616267,0.00757112610799064
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124532,try_31884,4,1,0.009332949165004472,0.011074368440040486,0.011874522810003327
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124533,try_31885,4,1,0.007959186811825477,0.0089936147237827,0.009522229982648156
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124534,try_31886,1,1,0.0069196007337953705,0.0069196007337953705,0.0069196007337953705
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124535,try_31887,3,1,0.00524314971394058,0.005975032509037538,0.006991426026239877
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124536,try_31888,4,1,0.0057759108011216235,0.006179383827825714,0.009375534436812341
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124537,try_31889,4,1,0.006189339497852589,0.0073404630680432795,0.008035385235684462
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124538,try_31890,4,1,0.006322748556167457,0.00679786592654233,0.007493122384979762
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124539,try_31891,317,4,0.003183462971053657,0.005635095374125295,0.009616740822731947
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124540,try_31892,350,4,0.0023525813699081318,0.005879139301503904,0.011665770600258843
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124541,try_31893,285,4,0.0026232604504138196,0.00618520992602489,0.010050554288068987
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124542,try_31894,2,1,0.008329520436352822,0.008329520436352822,0.008329520436352822
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124543,try_31895,2,1,0.009376900464180663,0.009376900464180663,0.009376900464180663
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124544,try_31896,2,1,0.00960761134370337,0.00960761134370337,0.00960761134370337
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124545,try_31897,2,1,0.00907640932320862,0.00907640932320862,0.00907640932320862
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124546,try_31898,2,1,0.007535318807287124,0.007535318807287124,0.007535318807287124
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124547,try_31899,2,1,0.010070648530199485,0.010070648530199485,0.010070648530199485
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124548,try_31900,2,1,0.007428687656332762,0.007428687656332762,0.007428687656332762
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124549,try_31901,2,1,0.007166534873958948,0.007166534873958948,0.007166534873958948
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124550,try_31902,12,6,0.00481000481000481,0.006409663270321409,0.010194469062948
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124551,try_31903,2,1,0.004472271914132379,0.004472271914132379,0.004472271914132379
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124552,try_31904,12,6,0.005327777364280984,0.008680778778203052,0.010330852464298799
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124553,try_31905,4,2,0.00843353023237488,0.01994003555643901,0.031446540880503145
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124554,try_31906,2,1,0.008244604087243562,0.008244604087243562,0.008244604087243562
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124555,try_31907,2,1,0.005438099735748133,0.005438099735748133,0.005438099735748133
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124556,try_31908,2,1,0.011876238362058436,0.011876238362058436,0.011876238362058436
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124557,try_31909,3,2,0.008720742360895631,0.008720742360895631,0.010662895368906258
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124558,try_31910,2,1,0.0063878810567829045,0.0063878810567829045,0.0063878810567829045
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124559,try_31911,2,1,0.015883671000309123,0.015883671000309123,0.015883671000309123
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124560,try_31912,2,1,0.01219589709626239,0.01219589709626239,0.01219589709626239
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124561,try_31913,2,1,0.012823481059672239,0.012823481059672239,0.012823481059672239
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124562,try_31914,2,1,0.01197057645460727,0.01197057645460727,0.01197057645460727
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124563,try_31915,4,2,0.009484322755493994,0.018926558540867562,0.028368794326241134
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124564,try_31916,4,2,0.008551042034800872,0.00875267843173332,0.00895431482866577
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124565,try_31917,2,1,0.007665672085191824,0.007665672085191824,0.007665672085191824
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124566,try_31918,4,2,0.007608733624386102,0.008000534695560401,0.0083923357667347
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124567,try_31919,2,1,0.009294629552039989,0.009294629552039989,0.009294629552039989
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124568,try_31920,4,2,0.005724751971468445,0.007047172846792687,0.008369593722116929
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124569,try_31921,2,1,0.01270301181859911,0.01270301181859911,0.01270301181859911
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124570,try_31922,2,1,0.009496717761311493,0.009496717761311493,0.009496717761311493
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124571,try_31923,4,2,0.00674142566705174,0.007586329776751272,0.008431233886450805
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124572,try_31924,2,1,0.008863874815124411,0.008863874815124411,0.008863874815124411
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124573,try_31925,4,2,0.0049139634920696085,0.007552301504300413,0.010190639516531217
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124574,try_31926,6,3,0.006525934783006792,0.008010712049760905,0.015566050001265003
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124575,try_31927,2,1,0.010410360914565151,0.010410360914565151,0.010410360914565151
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124576,try_31928,2,1,0.00966453248577837,0.00966453248577837,0.00966453248577837
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124577,try_31929,4,2,0.011219893260970613,0.012147540573665312,0.013075187886360008
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124578,try_31930,4,2,0.011426609198089877,0.011558639782768849,0.01169067036744782
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124579,try_31931,2,1,0.01668457666431019,0.01668457666431019,0.01668457666431019
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124580,try_31932,2,1,0.012934215079949508,0.012934215079949508,0.012934215079949508
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124581,try_31933,3,2,0.012807179957703353,0.012807179957703353,0.015241109352859716
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124582,try_31934,8,2,0.0065061808718282375,0.01358000675954889,0.022605207899836416
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124583,try_31935,4,1,0.012069818465507897,0.013108602224938619,0.01414738598436934
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124584,try_31936,4,1,0.010802139037403118,0.013077125856717836,0.015352112676032554
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124585,try_31937,2,1,0.009895833333230252,0.009895833333230252,0.009895833333230252
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124586,try_31938,6,3,0.006046274010069559,0.010234395463792066,0.014603401743993912
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124587,try_31939,2,1,0.007447859038128089,0.007447859038128089,0.007447859038128089
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124588,try_31940,2,1,0.008262719314000988,0.008262719314000988,0.008262719314000988
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124589,try_31941,4,2,0.00839576179023104,0.010146900697342295,0.011898039604453552
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124590,try_31942,8,3,0.005288207297726071,0.007862678794517713,0.011101321585948076
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124591,try_31943,4,2,0.008675676252809798,0.0087238030386856,0.008771929824561403
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124592,try_31944,2,1,0.0087070091423596,0.0087070091423596,0.0087070091423596
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124593,try_31945,2,1,0.01288354911332081,0.01288354911332081,0.01288354911332081
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124594,try_31946,2,1,0.009294482362852912,0.009294482362852912,0.009294482362852912
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124595,try_31947,2,1,0.00961807838389094,0.00961807838389094,0.00961807838389094
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124596,try_31948,4,2,0.006370821380390827,0.00826481591521858,0.010158810450046333
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124597,try_31949,4,2,0.0054296089854128675,0.00902046183630153,0.012611314687190194
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124598,try_31950,4,2,0.005815367999888733,0.006793138086807384,0.007770908173726035
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124599,try_31951,4,2,0.0065184740161721355,0.007520713832542908,0.008522953648913681
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124600,try_31952,2,1,0.007460746460735227,0.007460746460735227,0.007460746460735227
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124601,try_31953,2,1,0.008227936066859372,0.008227936066859372,0.008227936066859372
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124602,try_31954,2,1,0.007128205128417147,0.007128205128417147,0.007128205128417147
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124603,try_31955,4,2,0.008151377986580803,0.008516186328992,0.008880994671403198
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124604,try_31956,2,1,0.007389464154547536,0.007389464154547536,0.007389464154547536
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124605,try_31957,4,1,0.009413943255378993,0.010258672471415084,0.011103401687451173
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124606,try_31958,2,1,0.013666009288385197,0.013666009288385197,0.013666009288385197
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124607,try_31959,2,1,0.013367581354095279,0.013367581354095279,0.013367581354095279
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124608,try_31960,2,1,0.009748883382516994,0.009748883382516994,0.009748883382516994
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124609,try_31961,2,1,0.010638297872340425,0.010638297872340425,0.010638297872340425
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124610,try_31962,4,2,0.0034025178632187823,0.006292627159341255,0.009182736455463728
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124611,try_31963,2,1,0.007816805042476291,0.007816805042476291,0.007816805042476291
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124612,try_31964,2,1,0.011737510017787271,0.011737510017787271,0.011737510017787271
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124613,try_31965,2,1,0.009426898678299333,0.009426898678299333,0.009426898678299333
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124614,try_31966,2,1,0.00903186139297194,0.00903186139297194,0.00903186139297194
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124615,try_31967,2,1,0.047140336689599896,0.047140336689599896,0.047140336689599896
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124616,try_31968,2,1,0.013741115578080628,0.013741115578080628,0.013741115578080628
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124617,try_31969,2,1,0.01179543622093984,0.01179543622093984,0.01179543622093984
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124618,try_31970,2,1,0.014866373893283413,0.014866373893283413,0.014866373893283413
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124619,try_31971,543,30,0.0015714003556331685,0.006055776894167394,0.01829931972745546
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124620,try_31972,752,43,5.62382659209645e-4,0.007558635159211777,0.02291708669580602
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124621,try_31973,118,118,0.0017739462866035406,0.004422559922020565,0.023254066495295635
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124622,try_31974,80,8,0.0064130434782538985,0.015229310455438655,0.035891601158126785
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124623,try_31975,110,11,0.009289520425977542,0.022191454245248154,0.09887039238978264
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124624,try_31976,80,9,0.004358180519220013,0.013495024805420447,0.038933148596830634
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124625,try_31977,50,5,0.0024519005162025264,0.007333662012150388,0.01417777777767759
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124626,try_31978,108,11,0.003761467889859944,0.021077979537325195,0.07356042173382636
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124627,try_31979,100,10,0.004081632653061225,0.02039106192942688,0.03697661772710598
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124628,try_31980,40,4,0.004598060681831741,0.023565613491131128,0.038570022958792284
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124629,try_31981,92,9,0.007589805825077105,0.018576432225951275,0.03603995901609526
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",124630,try_31982,86,9,0.003666701537817188,0.016440938707714584,0.0707051684466485
